dates,tension,temperature,deltaH
24/04/2019 09:15:22,1.13235469545456,11.801,0.02
24/04/2019 09:16:22,1.13262469545456,11.813,0.02
24/04/2019 09:17:22,1.13296469545456,11.862,0.02
24/04/2019 09:18:22,1.13269469545456,11.89,0.02
24/04/2019 09:19:22,1.13319469545456,11.886,0.02
24/04/2019 09:20:22,1.13262469545456,11.931,0.02
24/04/2019 09:21:22,1.13334469545456,11.998,0.02
24/04/2019 09:22:22,1.13338469545456,12.01,0.02
24/04/2019 09:23:22,1.13330469545456,12.03,0.02
24/04/2019 09:24:22,1.13380469545456,12.083,0.02
24/04/2019 09:25:22,1.13346469545456,12.107,0.02
24/04/2019 09:26:22,1.13411469545456,12.142,0.02
24/04/2019 09:27:22,1.13449469545456,12.211,0.02
24/04/2019 09:28:22,1.13445469545456,12.216,0.02
24/04/2019 09:29:22,1.13426469545456,12.228,0.02
24/04/2019 09:30:22,1.13323469545456,12.257,0.02
24/04/2019 09:31:22,1.13391469545456,12.314,0.02
24/04/2019 09:32:22,1.13391469545456,12.328,0.02
24/04/2019 09:33:22,1.13521469545456,12.316,0.02
24/04/2019 09:34:22,1.13502469545456,12.381,0.02
24/04/2019 09:35:22,1.13464469545456,12.437,0.02
24/04/2019 09:36:22,1.13460469545456,12.444,0.02
24/04/2019 09:37:22,1.13456469545456,12.48,0.02
24/04/2019 09:38:22,1.13506469545456,12.533,0.02
24/04/2019 09:39:22,1.13502469545456,12.536,0.02
24/04/2019 09:40:22,1.13491469545456,12.551,0.02
24/04/2019 09:41:22,1.13536469545456,12.613,0.02
24/04/2019 09:42:22,1.13491469545456,12.64,0.02
24/04/2019 09:43:22,1.13510469545456,12.659,0.02
24/04/2019 09:44:22,1.13514469545456,12.704,0.02
24/04/2019 09:45:22,1.13559469545456,12.739,0.02
24/04/2019 09:46:22,1.13594469545456,12.74,0.02
24/04/2019 09:47:22,1.13590469545456,12.796,0.02
24/04/2019 09:48:22,1.13609469545456,12.843,0.02
24/04/2019 09:49:22,1.13643469545456,12.855,0.02
24/04/2019 09:50:22,1.13624469545456,12.867,0.02
24/04/2019 09:51:22,1.13582469545456,12.919,0.02
24/04/2019 09:52:22,1.13540469545456,12.944,0.02
24/04/2019 09:53:22,1.13639469545456,12.944,0.02
24/04/2019 09:54:22,1.13559469545456,13.022,0.02
24/04/2019 09:55:22,1.13555469545456,13.04,0.02
24/04/2019 09:56:22,1.13578469545456,13.054,0.02
24/04/2019 09:57:22,1.13700469545456,13.153,0.02
24/04/2019 09:58:22,1.13662469545456,13.16,0.02
24/04/2019 09:59:22,1.13697469545456,13.151,0.02
24/04/2019 10:00:22,1.13689469545456,13.163,0.02
24/04/2019 10:01:22,1.13681469545456,13.227,0.02
24/04/2019 10:02:22,1.13708469545456,13.243,0.02
24/04/2019 10:03:22,1.13735469545456,13.263,0.02
24/04/2019 10:04:22,1.13731469545456,13.302,0.02
24/04/2019 10:05:22,1.13800469545456,13.341,0.02
24/04/2019 10:06:22,1.13746469545456,13.342,0.02
24/04/2019 10:07:22,1.13735469545456,13.391,0.02
24/04/2019 10:08:22,1.13819469545456,13.44,0.02
24/04/2019 10:09:22,1.13815469545456,13.454,0.02
24/04/2019 10:10:22,1.13777469545456,13.49,0.02
24/04/2019 10:11:22,1.13769469545456,13.544,0.02
24/04/2019 10:12:22,1.13853469545456,13.569,0.02
24/04/2019 10:13:22,1.13803469545456,13.59,0.02
24/04/2019 10:14:22,1.13819469545456,13.643,0.02
24/04/2019 10:15:22,1.13864469545456,13.667,0.02
24/04/2019 10:16:22,1.13864469545456,13.672,0.02
24/04/2019 10:17:22,1.13838469545456,13.741,0.02
24/04/2019 10:18:22,1.13884469545456,13.778,0.02
24/04/2019 10:19:22,1.13815469545456,13.784,0.02
24/04/2019 10:20:22,1.13849469545456,13.829,0.02
24/04/2019 10:21:22,1.13964469545456,13.868,0.02
24/04/2019 10:22:22,1.13922469545456,13.877,0.02
24/04/2019 10:23:22,1.13880469545456,13.904,0.02
24/04/2019 10:24:22,1.14093469545456,13.964,0.02
24/04/2019 10:25:22,1.13937469545456,13.975,0.02
24/04/2019 10:26:22,1.13929469545456,13.961,0.02
24/04/2019 10:27:22,1.13964469545456,14.03,0.02
24/04/2019 10:28:22,1.13941469545456,14.077,0.02
24/04/2019 10:29:22,1.14017469545456,14.099,0.02
24/04/2019 10:30:22,1.13948469545456,14.147,0.02
24/04/2019 10:31:22,1.13937469545456,14.189,0.02
24/04/2019 10:32:22,1.13937469545456,14.198,0.02
24/04/2019 10:33:22,1.14044469545456,14.219,0.02
24/04/2019 10:34:22,1.14002469545456,14.316,0.02
24/04/2019 10:35:22,1.14032469545456,14.295,0.02
24/04/2019 10:36:22,1.14009469545456,14.301,0.02
24/04/2019 10:37:22,1.14029469545456,14.319,0.02
24/04/2019 10:38:22,1.14044469545456,14.349,0.02
24/04/2019 10:39:22,1.14036469545456,14.376,0.02
24/04/2019 10:40:22,1.14109469545456,14.424,0.02
24/04/2019 10:41:22,1.14097469545456,14.462,0.02
24/04/2019 10:42:22,1.14082469545456,14.486,0.02
24/04/2019 10:43:22,1.14036469545456,14.498,0.02
24/04/2019 10:44:22,1.14105469545456,14.562,0.02
24/04/2019 10:45:22,1.14116469545456,14.584,0.02
24/04/2019 10:46:22,1.14109469545456,14.599,0.02
24/04/2019 10:47:22,1.14112469545456,14.649,0.02
24/04/2019 10:48:22,1.14212469545456,14.676,0.02
24/04/2019 10:49:22,1.14139469545456,14.704,0.02
24/04/2019 10:50:22,1.14166469545456,14.753,0.02
24/04/2019 10:51:22,1.14116469545456,14.783,0.02
24/04/2019 10:52:22,1.14223469545456,14.788,0.02
24/04/2019 10:53:22,1.14173469545456,14.87,0.02
24/04/2019 10:54:22,1.14223469545456,14.898,0.02
24/04/2019 10:55:22,1.14185469545456,14.894,0.02
24/04/2019 10:56:22,1.14200469545456,14.937,0.02
24/04/2019 10:57:22,1.14185469545456,14.985,0.02
24/04/2019 10:58:22,1.14269469545456,14.979,0.02
24/04/2019 10:59:22,1.14235469545456,15.03,0.02
24/04/2019 11:00:22,1.14177469545456,15.087,0.02
24/04/2019 11:01:22,1.14296469545456,15.084,0.02
24/04/2019 11:02:22,1.14250469545456,15.093,0.02
24/04/2019 11:03:22,1.14242469545456,15.134,0.02
24/04/2019 11:04:22,1.14311469545456,15.197,0.02
24/04/2019 11:05:22,1.14242469545456,15.22,0.02
24/04/2019 11:06:22,1.14269469545456,15.224,0.02
24/04/2019 11:07:22,1.14261469545456,15.276,0.02
24/04/2019 11:08:22,1.14257469545456,15.299,0.02
24/04/2019 11:09:22,1.14269469545456,15.324,0.02
24/04/2019 11:10:22,1.14288469545456,15.381,0.02
24/04/2019 11:11:22,1.14257469545456,15.393,0.02
24/04/2019 11:12:22,1.14322469545456,15.414,0.02
24/04/2019 11:13:22,1.14318469545456,15.487,0.02
24/04/2019 11:14:22,1.14292469545456,15.518,0.02
24/04/2019 11:15:22,1.14288469545456,15.518,0.02
24/04/2019 11:16:22,1.14353469545456,15.558,0.02
24/04/2019 11:17:22,1.14334469545456,15.594,0.02
24/04/2019 11:18:22,1.14303469545456,15.612,0.02
24/04/2019 11:19:22,1.14372469545456,15.634,0.02
24/04/2019 11:20:22,1.14357469545456,15.701,0.02
24/04/2019 11:21:22,1.14360469545456,15.746,0.02
24/04/2019 11:22:22,1.14376469545456,15.715,0.02
24/04/2019 11:23:22,1.14303469545456,15.769,0.02
24/04/2019 11:24:22,1.14406469545456,15.827,0.02
24/04/2019 11:25:22,1.14395469545456,15.822,0.02
24/04/2019 11:26:22,1.14395469545456,15.845,0.02
24/04/2019 11:27:22,1.14387469545456,15.904,0.02
24/04/2019 11:28:22,1.14437469545456,15.906,0.02
24/04/2019 11:29:22,1.14421469545456,15.916,0.02
24/04/2019 11:30:22,1.14406469545456,15.98,0.02
24/04/2019 11:31:22,1.14448469545456,16.029,0.02
24/04/2019 11:32:22,1.14505469545456,16.029,0.02
24/04/2019 11:33:22,1.14463469545456,16.104,0.02
24/04/2019 11:34:22,1.14498469545456,16.147,0.02
24/04/2019 11:35:22,1.14482469545456,16.131,0.02
24/04/2019 11:36:22,1.14418469545456,16.171,0.02
24/04/2019 11:37:22,1.14460469545456,16.231,0.02
24/04/2019 11:38:22,1.14486469545456,16.235,0.02
24/04/2019 11:39:22,1.14475469545456,16.25,0.02
24/04/2019 11:40:22,1.14585469545456,16.302,0.02
24/04/2019 11:41:22,1.14566469545456,16.336,0.02
24/04/2019 11:42:22,1.14547469545456,16.342,0.02
24/04/2019 11:43:22,1.14524469545456,16.376,0.02
24/04/2019 11:44:22,1.14505469545456,16.409,0.02
24/04/2019 11:45:22,1.14555469545456,16.435,0.02
24/04/2019 11:46:22,1.14574469545456,16.478,0.02
24/04/2019 11:47:22,1.14524469545456,16.527,0.02
24/04/2019 11:48:22,1.14589469545456,16.521,0.02
24/04/2019 11:49:22,1.14543469545456,16.567,0.02
24/04/2019 11:50:22,1.14608469545456,16.637,0.02
24/04/2019 11:51:22,1.14570469545456,16.643,0.02
24/04/2019 11:52:22,1.14555469545456,16.662,0.02
24/04/2019 11:53:22,1.14620469545456,16.711,0.02
24/04/2019 11:54:22,1.14608469545456,16.744,0.02
24/04/2019 11:55:22,1.14673469545456,16.749,0.02
24/04/2019 11:56:22,1.14643469545456,16.811,0.02
24/04/2019 11:57:22,1.14696469545456,16.835,0.02
24/04/2019 11:58:22,1.14601469545456,16.835,0.02
24/04/2019 11:59:22,1.14612469545456,16.88,0.02
24/04/2019 12:00:22,1.14658469545456,16.912,0.02
24/04/2019 12:01:22,1.14597469545456,16.926,0.02
24/04/2019 12:02:22,1.14708469545456,16.941,0.02
24/04/2019 12:03:22,1.14723469545456,16.999,0.02
24/04/2019 12:04:22,1.14654469545456,17.049,0.02
24/04/2019 12:05:22,1.14749469545456,17.042,0.02
24/04/2019 12:06:22,1.14658469545456,17.085,0.02
24/04/2019 12:07:22,1.14719469545456,17.138,0.02
24/04/2019 12:08:22,1.14685469545456,17.156,0.02
24/04/2019 12:09:22,1.14704469545456,17.152,0.02
24/04/2019 12:10:22,1.14685469545456,17.219,0.02
24/04/2019 12:11:22,1.14761469545456,17.266,0.02
24/04/2019 12:12:22,1.14692469545456,17.266,0.02
24/04/2019 12:13:22,1.14742469545456,17.3,0.02
24/04/2019 12:14:22,1.14681469545456,17.341,0.02
24/04/2019 12:15:22,1.14734469545456,17.351,0.02
24/04/2019 12:16:22,1.14734469545456,17.396,0.02
24/04/2019 12:17:22,1.14730469545456,17.473,0.02
24/04/2019 12:18:22,1.14708469545456,17.458,0.02
24/04/2019 12:19:22,1.14696469545456,17.457,0.02
24/04/2019 12:20:22,1.14791469545456,17.515,0.02
24/04/2019 12:21:22,1.14753469545456,17.546,0.02
24/04/2019 12:22:22,1.14757469545456,17.573,0.02
24/04/2019 12:23:22,1.14780469545456,17.608,0.02
24/04/2019 12:24:22,1.14784469545456,17.678,0.02
24/04/2019 12:25:22,1.14730469545456,17.715,0.02
24/04/2019 12:26:22,1.14776469545456,17.742,0.02
24/04/2019 12:27:22,1.14795469545456,17.775,0.02
24/04/2019 12:28:22,1.14791469545456,17.801,0.02
24/04/2019 12:29:22,1.14826469545456,17.839,0.02
24/04/2019 12:30:22,1.14830469545456,17.864,0.02
24/04/2019 12:31:22,1.14845469545456,17.907,0.02
24/04/2019 12:32:22,1.14864469545456,17.962,0.02
24/04/2019 12:33:22,1.14795469545456,17.992,0.02
24/04/2019 12:34:22,1.14891469545456,18.016,0.02
24/04/2019 12:35:22,1.14841469545456,18.054,0.02
24/04/2019 12:36:22,1.14925469545456,18.09,0.02
24/04/2019 12:37:22,1.14891469545456,18.105,0.02
24/04/2019 12:38:22,1.14898469545456,18.148,0.02
24/04/2019 12:39:22,1.14849469545456,18.17,0.02
24/04/2019 12:40:22,1.14978469545456,18.18,0.02
24/04/2019 12:41:22,1.14914469545456,18.204,0.02
24/04/2019 12:42:22,1.14902469545456,18.259,0.02
24/04/2019 12:43:22,1.14860469545456,18.268,0.02
24/04/2019 12:44:22,1.14891469545456,18.273,0.02
24/04/2019 12:45:22,1.14925469545456,18.328,0.02
24/04/2019 12:46:22,1.14944469545456,18.377,0.02
24/04/2019 12:47:22,1.14929469545456,18.363,0.02
24/04/2019 12:48:22,1.14902469545456,18.414,0.02
24/04/2019 12:49:22,1.14879469545456,18.475,0.02
24/04/2019 12:50:22,1.14872469545456,18.482,0.02
24/04/2019 12:51:22,1.14894469545456,18.524,0.02
24/04/2019 12:52:22,1.14994469545456,18.571,0.02
24/04/2019 12:53:22,1.14971469545456,18.576,0.02
24/04/2019 12:54:22,1.14940469545456,18.601,0.02
24/04/2019 12:55:22,1.14967469545456,18.686,0.02
24/04/2019 12:56:22,1.14959469545456,18.687,0.02
24/04/2019 12:57:22,1.14910469545456,18.683,0.02
24/04/2019 12:58:22,1.15001469545456,18.739,0.02
24/04/2019 12:59:22,1.15020469545456,18.8,0.02
24/04/2019 13:00:22,1.14982469545456,18.797,0.02
24/04/2019 13:01:22,1.15051469545456,18.825,0.02
24/04/2019 13:02:22,1.15070469545456,18.867,0.02
24/04/2019 13:03:22,1.15020469545456,18.876,0.02
24/04/2019 13:04:22,1.15081469545456,18.895,0.02
24/04/2019 13:05:22,1.15032469545456,18.94,0.02
24/04/2019 13:06:22,1.15146469545456,18.984,0.02
24/04/2019 13:07:22,1.15120469545456,18.983,0.02
24/04/2019 13:08:22,1.15097469545456,19.05,0.02
24/04/2019 13:09:22,1.15055469545456,19.105,0.02
24/04/2019 13:10:22,1.15112469545456,19.094,0.02
24/04/2019 13:11:22,1.15100469545456,19.13,0.02
24/04/2019 13:12:22,1.15097469545456,19.175,0.02
24/04/2019 13:13:22,1.15036469545456,19.187,0.02
24/04/2019 13:14:22,1.15310469545456,19.203,0.02
24/04/2019 13:15:22,1.15074469545456,19.264,0.02
24/04/2019 13:16:22,1.15058469545456,19.292,0.02
24/04/2019 13:17:22,1.15104469545456,19.298,0.02
24/04/2019 13:18:22,1.15161469545456,19.372,0.02
24/04/2019 13:19:22,1.15154469545456,19.393,0.02
24/04/2019 13:20:22,1.15074469545456,19.396,0.02
24/04/2019 13:21:22,1.14986469545456,19.447,0.02
24/04/2019 13:22:22,1.15123469545456,19.512,0.02
24/04/2019 13:23:22,1.15131469545456,19.518,0.02
24/04/2019 13:24:22,1.15116469545456,19.505,0.02
24/04/2019 13:25:22,1.15177469545456,19.554,0.02
24/04/2019 13:26:22,1.15211469545456,19.601,0.02
24/04/2019 13:27:22,1.15150469545456,19.609,0.02
24/04/2019 13:28:22,1.15360469545456,19.649,0.02
24/04/2019 13:29:22,1.15245469545456,19.698,0.02
24/04/2019 13:30:22,1.15177469545456,19.704,0.02
24/04/2019 13:31:22,1.15200469545456,19.729,0.02
24/04/2019 13:32:22,1.15161469545456,19.778,0.02
24/04/2019 13:33:22,1.15203469545456,19.813,0.02
24/04/2019 13:34:22,1.15192469545456,19.844,0.02
24/04/2019 13:35:22,1.15219469545456,19.885,0.02
24/04/2019 13:36:22,1.15230469545456,19.894,0.02
24/04/2019 13:37:22,1.15215469545456,19.93,0.02
24/04/2019 13:38:22,1.15215469545456,20.042,0.02
24/04/2019 13:39:22,1.15245469545456,20.052,0.02
24/04/2019 13:40:22,1.15230469545456,20.037,0.02
24/04/2019 13:41:22,1.15234469545456,20.067,0.02
24/04/2019 13:42:22,1.15276469545456,20.112,0.02
24/04/2019 13:43:22,1.15291469545456,20.119,0.02
24/04/2019 13:44:22,1.15196469545456,20.143,0.02
24/04/2019 13:45:22,1.15211469545456,20.176,0.02
24/04/2019 13:46:22,1.15184469545456,20.216,0.02
24/04/2019 13:47:22,1.15253469545456,20.231,0.02
24/04/2019 13:48:22,1.15306469545456,20.268,0.02
24/04/2019 13:49:22,1.15299469545456,20.312,0.02
24/04/2019 13:50:22,1.15268469545456,20.309,0.02
24/04/2019 13:51:22,1.15234469545456,20.356,0.02
24/04/2019 13:52:22,1.15310469545456,20.42,0.02
24/04/2019 13:53:22,1.15280469545456,20.412,0.02
24/04/2019 13:54:22,1.15345469545456,20.448,0.02
24/04/2019 13:55:22,1.15337469545456,20.521,0.02
24/04/2019 13:56:22,1.15341469545456,20.525,0.02
24/04/2019 13:57:22,1.15364469545456,20.522,0.02
24/04/2019 13:58:22,1.15356469545456,20.582,0.02
24/04/2019 13:59:22,1.15379469545456,20.638,0.02
24/04/2019 14:00:22,1.15356469545456,20.63,0.02
24/04/2019 14:01:22,1.15341469545456,20.674,0.02
24/04/2019 14:02:22,1.15398469545456,20.735,0.02
24/04/2019 14:03:22,1.15303469545456,20.737,0.02
24/04/2019 14:04:22,1.15345469545456,20.74,0.02
24/04/2019 14:05:22,1.15398469545456,20.808,0.02
24/04/2019 14:06:22,1.15425469545456,20.84,0.02
24/04/2019 14:07:22,1.15379469545456,20.84,0.02
24/04/2019 14:08:22,1.15390469545456,20.901,0.02
24/04/2019 14:09:22,1.15429469545456,20.956,0.02
24/04/2019 14:10:22,1.15409469545456,20.932,0.02
24/04/2019 14:11:22,1.15478469545456,20.978,0.02
24/04/2019 14:12:22,1.15436469545456,21.06,0.02
24/04/2019 14:13:22,1.15448469545456,21.042,0.02
24/04/2019 14:14:22,1.15429469545456,21.039,0.02
24/04/2019 14:15:22,1.15490469545456,21.097,0.02
24/04/2019 14:16:22,1.15482469545456,21.121,0.02
24/04/2019 14:17:22,1.15509469545456,21.136,0.02
24/04/2019 14:18:22,1.15524469545456,21.196,0.02
24/04/2019 14:19:22,1.15150469545456,21.228,0.02
24/04/2019 14:20:22,1.15429469545456,21.23,0.02
24/04/2019 14:21:22,1.15486469545456,21.287,0.02
24/04/2019 14:22:22,1.15474469545456,21.34,0.02
24/04/2019 14:23:22,1.15505469545456,21.33,0.02
24/04/2019 14:24:22,1.15455469545456,21.354,0.02
24/04/2019 14:25:22,1.15558469545456,21.425,0.02
24/04/2019 14:26:22,1.15699469545456,21.481,0.02
24/04/2019 14:27:22,1.15520469545456,21.476,0.02
24/04/2019 14:28:22,1.15547469545456,21.509,0.02
24/04/2019 14:29:22,1.15512469545456,21.548,0.02
24/04/2019 14:30:22,1.15520469545456,21.558,0.02
24/04/2019 14:31:22,1.15532469545456,21.606,0.02
24/04/2019 14:32:22,1.15566469545456,21.625,0.02
24/04/2019 14:33:22,1.15551469545456,21.633,0.02
24/04/2019 14:34:22,1.15490469545456,21.706,0.02
24/04/2019 14:35:22,1.15554469545456,21.813,0.02
24/04/2019 14:36:22,1.15528469545456,21.775,0.02
24/04/2019 14:37:22,1.15520469545456,21.734,0.02
24/04/2019 14:38:22,1.15547469545456,21.786,0.02
24/04/2019 14:39:22,1.15619469545456,21.845,0.02
24/04/2019 14:40:22,1.15497469545456,21.836,0.02
24/04/2019 14:41:22,1.15482469545456,21.894,0.02
24/04/2019 14:42:22,1.15589469545456,21.949,0.02
24/04/2019 14:43:22,1.15585469545456,21.943,0.02
24/04/2019 14:44:22,1.15631469545456,21.966,0.02
24/04/2019 14:45:22,1.15158469545456,22.033,0.02
24/04/2019 14:46:22,1.15585469545456,22.054,0.02
24/04/2019 14:47:22,1.15627469545456,22.06,0.02
24/04/2019 14:48:22,1.15562469545456,22.111,0.02
24/04/2019 14:49:22,1.15612469545456,22.139,0.02
24/04/2019 14:50:22,1.15627469545456,22.15,0.02
24/04/2019 14:51:22,1.15619469545456,22.188,0.02
24/04/2019 14:52:22,1.15585469545456,22.226,0.02
24/04/2019 14:53:22,1.15612469545456,22.245,0.02
24/04/2019 14:54:22,1.15619469545456,22.287,0.02
24/04/2019 14:55:22,1.15589469545456,22.356,0.02
24/04/2019 14:56:22,1.15600469545456,22.38,0.02
24/04/2019 14:57:22,1.15608469545456,22.383,0.02
24/04/2019 14:58:22,1.15657469545456,22.432,0.02
24/04/2019 14:59:22,1.15665469545456,22.465,0.02
24/04/2019 15:00:22,1.15680469545456,22.456,0.02
24/04/2019 15:01:22,1.15650469545456,22.507,0.02
24/04/2019 15:02:22,1.15749469545456,22.583,0.02
24/04/2019 15:03:22,1.15715469545456,22.583,0.02
24/04/2019 15:04:22,1.15772469545456,22.583,0.02
24/04/2019 15:05:22,1.15745469545456,22.642,0.02
24/04/2019 15:06:22,1.15711469545456,22.682,0.02
24/04/2019 15:07:22,1.15726469545456,22.696,0.02
24/04/2019 15:08:22,1.15699469545456,22.735,0.02
24/04/2019 15:09:22,1.15718469545456,22.772,0.02
24/04/2019 15:10:22,1.15711469545456,22.758,0.02
24/04/2019 15:11:22,1.15703469545456,22.803,0.02
24/04/2019 15:12:22,1.15673469545456,22.866,0.02
24/04/2019 15:13:22,1.15757469545456,22.877,0.02
24/04/2019 15:14:22,1.15764469545456,22.905,0.02
24/04/2019 15:15:22,1.15753469545456,22.968,0.02
24/04/2019 15:16:22,1.15768469545456,22.986,0.02
24/04/2019 15:17:22,1.15829469545456,22.994,0.02
24/04/2019 15:19:22,1.15848469545456,23.07,0.02
24/04/2019 15:20:22,1.15810469545456,23.094,0.02
24/04/2019 15:21:22,1.15795469545456,23.138,0.02
24/04/2019 15:22:22,1.15844469545456,23.162,0.02
24/04/2019 15:23:22,1.15837469545456,23.171,0.02
24/04/2019 15:24:22,1.15860469545456,23.22,0.02
24/04/2019 15:25:22,1.15776469545456,23.279,0.02
24/04/2019 15:26:22,1.15799469545456,23.276,0.02
24/04/2019 15:27:22,1.15833469545456,23.285,0.02
24/04/2019 15:28:22,1.15779469545456,23.348,0.02
24/04/2019 15:29:22,1.15757469545456,23.387,0.02
24/04/2019 15:30:22,1.15734469545456,23.387,0.02
24/04/2019 15:31:22,1.15760469545456,23.426,0.02
24/04/2019 15:32:22,1.15944469545456,23.468,0.02
24/04/2019 15:33:22,1.15818469545456,23.498,0.02
24/04/2019 15:34:22,1.15829469545456,23.53,0.02
24/04/2019 15:35:22,1.15814469545456,23.548,0.02
24/04/2019 15:36:22,1.15814469545456,23.569,0.02
24/04/2019 15:37:22,1.15806469545456,23.608,0.02
24/04/2019 15:38:22,1.15795469545456,23.662,0.02
24/04/2019 15:39:22,1.15844469545456,23.665,0.02
24/04/2019 15:40:22,1.15802469545456,23.686,0.02
24/04/2019 15:41:22,1.15875469545456,23.76,0.02
24/04/2019 15:42:22,1.15898469545456,23.8,0.02
24/04/2019 15:43:22,1.15821469545456,23.79,0.02
24/04/2019 15:44:22,1.15848469545456,23.827,0.02
24/04/2019 15:45:22,1.15879469545456,23.862,0.02
24/04/2019 15:46:22,1.15860469545456,23.872,0.02
24/04/2019 15:47:22,1.15787469545456,23.914,0.02
24/04/2019 15:48:22,1.15921469545456,23.996,0.02
24/04/2019 15:49:22,1.15848469545456,24.014,0.02
24/04/2019 15:50:22,1.15890469545456,24.006,0.02
24/04/2019 15:51:22,1.15928469545456,24.045,0.02
24/04/2019 15:52:22,1.15814469545456,24.14,0.02
24/04/2019 15:53:22,1.15802469545456,24.149,0.02
24/04/2019 15:54:22,1.15844469545456,24.118,0.02
24/04/2019 15:55:22,1.15913469545456,24.149,0.02
24/04/2019 15:56:22,1.15894469545456,24.217,0.02
24/04/2019 15:57:22,1.16058469545456,24.246,0.02
24/04/2019 15:58:22,1.15879469545456,24.27,0.02
24/04/2019 15:59:22,1.15875469545456,24.291,0.02
24/04/2019 16:00:22,1.15810469545456,24.311,0.02
24/04/2019 16:01:22,1.15818469545456,24.348,0.02
24/04/2019 16:02:22,1.16031469545456,24.419,0.02
24/04/2019 16:03:22,1.15894469545456,24.478,0.02
24/04/2019 16:04:22,1.15902469545456,24.501,0.02
24/04/2019 16:05:22,1.15921469545456,24.501,0.02
24/04/2019 16:06:22,1.15871469545456,24.549,0.02
24/04/2019 16:07:22,1.15974469545456,24.623,0.02
24/04/2019 16:08:22,1.15913469545456,24.637,0.02
24/04/2019 16:09:22,1.15905469545456,24.679,0.02
24/04/2019 16:10:22,1.15841469545456,24.723,0.02
24/04/2019 16:11:22,1.15894469545456,24.721,0.02
24/04/2019 16:12:22,1.15963469545456,24.729,0.02
24/04/2019 16:13:22,1.16031469545456,24.785,0.02
24/04/2019 16:14:22,1.16008469545456,24.833,0.02
24/04/2019 16:15:22,1.15543469545456,24.836,0.02
24/04/2019 16:16:22,1.15989469545456,24.871,0.02
24/04/2019 16:17:22,1.16081469545456,24.921,0.02
24/04/2019 16:18:22,1.16001469545456,24.933,0.02
24/04/2019 16:19:22,1.15989469545456,24.969,0.02
24/04/2019 16:20:22,1.15470469545456,25.006,0.02
24/04/2019 16:21:22,1.16001469545456,25.033,0.02
24/04/2019 16:22:22,1.15993469545456,25.037,0.02
24/04/2019 16:23:22,1.16001469545456,25.098,0.02
24/04/2019 16:24:22,1.16047469545456,25.158,0.02
24/04/2019 16:25:22,1.15982469545456,25.137,0.02
24/04/2019 16:26:22,1.16058469545456,25.172,0.02
24/04/2019 16:27:22,1.16047469545456,25.242,0.02
24/04/2019 16:28:22,1.16020469545456,25.245,0.02
24/04/2019 16:29:22,1.16043469545456,25.272,0.02
24/04/2019 16:30:22,1.16062469545456,25.319,0.02
24/04/2019 16:31:22,1.16081469545456,25.348,0.02
24/04/2019 16:32:22,1.16066469545456,25.36,0.02
24/04/2019 16:33:22,1.16043469545456,25.374,0.02
24/04/2019 16:34:22,1.16031469545456,25.359,0.02
24/04/2019 16:35:22,1.16035469545456,25.352,0.02
24/04/2019 16:36:22,1.16050469545456,25.354,0.02
24/04/2019 16:37:22,1.16035469545456,25.36,0.02
24/04/2019 16:38:22,1.16039469545456,25.369,0.02
24/04/2019 16:40:22,1.16031469545456,24.687,0.02
24/04/2019 16:41:22,1.15837469545456,24.431,0.02
